{ 0, 2, 0, 0, 1, 31, "var1m31", "Hail", "m"},
{ 0, 1, 0, 0, 1, 32, "var1m32", "Grauple", "kg/kg"},
{ 0, 2, 0, 0, 1, 32, "var1m32", "Grauple", "kg/kg"},
{ 0, 1, 0, 0, 1, 33, "CRAIN", "Categorical Rain", "-"},
{ 0, 2, 0, 0, 1, 33, "CRAIN", "Categorical Rain", "-"},
{ 0, 1, 0, 0, 1, 34, "CFRZR", "Categorical Freezing Rain", "-"},
{ 0, 2, 0, 0, 1, 34, "CFRZR", "Categorical Freezing Rain", "-"},
{ 0, 1, 0, 0, 1, 35, "CICEP", "Categorical Ice Pellets", "-"},
{ 0, 2, 0, 0, 1, 35, "CICEP", "Categorical Ice Pellets", "-"},
{ 0, 1, 0, 0, 1, 36, "CSNOW", "Categorical Snow", "-"},
{ 0, 2, 0, 0, 1, 36, "CSNOW", "Categorical Snow", "-"},
{ 0, 1, 0, 0, 1, 37, "CPRAT", "Convective Precipitation Rate", "kg/m^2/s"},
{ 0, 2, 0, 0, 1, 37, "CPRAT", "Convective Precipitation Rate", "kg/m^2/s"},
{ 0, 1, 0, 0, 1, 38, "MCONV", "Horizontal Moisture Divergence", "kg/kg/s"},
{ 0, 2, 0, 0, 1, 38, "MCONV", "Horizontal Moisture Divergence", "kg/kg/s"},
{ 0, 1, 0, 0, 1, 39, "CPOFP", "Percent frozen precipitation", "%"},
{ 0, 2, 0, 0, 1, 39, "CPOFP", "Percent frozen precipitation", "%"},
{ 0, 1, 0, 0, 1, 40, "PEVAP", "Potential Evaporation", "kg/m^2"},
{ 0, 2, 0, 0, 1, 40, "PEVAP", "Potential Evaporation", "kg/m^2"},
{ 0, 1, 0, 0, 1, 41, "PEVPR", "Potential Evaporation Rate", "W/m^2"},
{ 0, 2, 0, 0, 1, 41, "PEVPR", "Potential Evaporation Rate", "W/m^2"},
{ 0, 1, 0, 0, 1, 42, "SNOWC", "Snow Cover", "%"},
{ 0, 2, 0, 0, 1, 42, "SNOWC", "Snow Cover", "%"},
{ 0, 1, 0, 0, 1, 43, "FRAIN", "Rain Fraction of Total Liquid Water", "Proportion"},
{ 0, 2, 0, 0, 1, 43, "FRAIN", "Rain Fraction of Total Liquid Water", "Proportion"},
{ 0, 1, 0, 0, 1, 44, "RIME", "Rime Factor", "Numeric"},
{ 0, 2, 0, 0, 1, 44, "RIME", "Rime Factor", "Numeric"},
{ 0, 1, 0, 0, 1, 45, "TCOLR", "Total Column Integrated Rain", "kg/m^2"},
{ 0, 2, 0, 0, 1, 45, "TCOLR", "Total Column Integrated Rain", "kg/m^2"},
{ 0, 1, 0, 0, 1, 46, "TCOLS", "Total Column Integrated Snow", "kg/m^2"},
{ 0, 2, 0, 0, 1, 46, "TCOLS", "Total Column Integrated Snow", "kg/m^2"},
{ 0, 1, 0, 0, 1, 47, "var1m47", "Large Scale Water Precipitation (Non-Convective)", "kg/m^2"},
{ 0, 2, 0, 0, 1, 47, "var1m47", "Large Scale Water Precipitation (Non-Convective)", "kg/m^2"},
{ 0, 1, 0, 0, 1, 48, "var1m48", "Convective Water Precipitation", "kg/m^2"},
{ 0, 2, 0, 0, 1, 48, "var1m48", "Convective Water Precipitation", "kg/m^2"},
{ 0, 1, 0, 0, 1, 49, "var1m49", "Total Water Precipitation", "kg/m^2"},
{ 0, 2, 0, 0, 1, 49, "var1m49", "Total Water Precipitation", "kg/m^2"},
{ 0, 1, 0, 0, 1, 50, "var1m50", "Total Snow Precipitation", "kg/m^2"},
{ 0, 2, 0, 0, 1, 50, "var1m50", "Total Snow Precipitation", "kg/m^2"},
{ 0, 1, 0, 0, 1, 51, "var1m51", "Total Column Water (Vertically integrated total water (vapour+cloud water/ice)", "kg/m^2"},
{ 0, 2, 0, 0, 1, 51, "var1m51", "Total Column Water (Vertically integrated total water (vapour+cloud water/ice)", "kg/m^2"},
{ 0, 1, 0, 0, 1, 52, "var1m52", "Total Precipitation Rate", "kg/m^2/s"},
{ 0, 2, 0, 0, 1, 52, "var1m52", "Total Precipitation Rate", "kg/m^2/s"},
{ 0, 1, 0, 0, 1, 53, "var1m53", "Total Snowfall Rate Water Equivalent", "kg/m^2/s"},
{ 0, 2, 0, 0, 1, 53, "var1m53", "Total Snowfall Rate Water Equivalent", "kg/m^2/s"},
{ 0, 1, 0, 0, 1, 54, "var1m54", "Large Scale Precipitation Rate", "kg/m^2/s"},
{ 0, 2, 0, 0, 1, 54, "var1m54", "Large Scale Precipitation Rate", "kg/m^2/s"},
{ 0, 1, 0, 0, 1, 55, "var1m55", "Convective Snowfall Rate Water Equivalent", "kg/m^2/s"},
{ 0, 2, 0, 0, 1, 55, "var1m55", "Convective Snowfall Rate Water Equivalent", "kg/m^2/s"},
{ 0, 1, 0, 0, 1, 56, "var1m56", "Large Scale Snowfall Rate Water Equivalent", "kg/m^2/s"},
{ 0, 2, 0, 0, 1, 56, "var1m56", "Large Scale Snowfall Rate Water Equivalent", "kg/m^2/s"},
{ 0, 1, 0, 0, 1, 57, "var1m57", "Total Snowfall Rate", "m/s"},
{ 0, 2, 0, 0, 1, 57, "var1m57", "Total Snowfall Rate", "m/s"},
{ 0, 1, 0, 0, 1, 58, "var1m58", "Convective Snowfall Rate", "m/s"},
{ 0, 2, 0, 0, 1, 58, "var1m58", "Convective Snowfall Rate", "m/s"},
{ 0, 1, 0, 0, 1, 59, "var1m59", "Large Scale Snowfall Rate", "m/s"},
{ 0, 2, 0, 0, 1, 59, "var1m59", "Large Scale Snowfall Rate", "m/s"},
{ 0, 1, 0, 0, 1, 60, "var1m60", "Snow Depth Water Equivalent", "kg/m^2"},
{ 0, 2, 0, 0, 1, 60, "var1m60", "Snow Depth Water Equivalent", "kg/m^2"},
{ 0, 1, 0, 0, 1, 61, "var1m61", "Snow Density", "kg/m^3"},
{ 0, 2, 0, 0, 1, 61, "var1m61", "Snow Density", "kg/m^3"},
{ 0, 1, 0, 0, 1, 62, "var1m62", "Snow Evaporation", "kg/m^2"},
{ 0, 2, 0, 0, 1, 62, "var1m62", "Snow Evaporation", "kg/m^2"},
{ 0, 1, 0, 0, 1, 64, "var1m64", "Total Column Integrated Water Vapour", "kg/m^2"},
{ 0, 2, 0, 0, 1, 64, "var1m64", "Total Column Integrated Water Vapour", "kg/m^2"},
{ 0, 1, 0, 0, 1, 65, "var1m65", "Rain Precipitation Rate", "kg/m^2/s"},
{ 0, 2, 0, 0, 1, 65, "var1m65", "Rain Precipitation Rate", "kg/m^2/s"},
{ 0, 1, 0, 0, 1, 66, "var1m66", "Snow Precipitation Rate", "kg/m^2/s"},
{ 0, 2, 0, 0, 1, 66, "var1m66", "Snow Precipitation Rate", "kg/m^2/s"},
{ 0, 1, 0, 0, 1, 67, "var1m67", "Freezing Rain Precipitation Rate", "kg/m^2/s"},
{ 0, 2, 0, 0, 1, 67, "var1m67", "Freezing Rain Precipitation Rate", "kg/m^2/s"},
{ 0, 1, 0, 0, 1, 68, "var1m68", "Ice Pellets Precipitation Rate", "kg/m^2/s"},
{ 0, 2, 0, 0, 1, 68, "var1m68", "Ice Pellets Precipitation Rate", "kg/m^2/s"},
{ 0, 0, 7, 1, 1, 192, "CRAIN", "Categorical Rain (yes=1; no=0)", "non-dim"},
{ 0, 0, 7, 1, 1, 193, "CFRZR", "Categorical Freezing Rain (yes=1; no=0)", "non-dim"},
{ 0, 0, 7, 1, 1, 194, "CICEP", "Categorical Ice Pellets (yes=1; no=0)", "non-dim"},
{ 0, 0, 7, 1, 1, 195, "CSNOW", "Categorical Snow (yes=1; no=0)", "non-dim"},
{ 0, 0, 7, 1, 1, 196, "CPRAT", "Convective Precipitation Rate", "kg/m^2/s"},
{ 0, 0, 7, 1, 1, 197, "MCONV", "Horizontal Moisture Divergence", "kg/kg/s"},
{ 0, 0, 7, 1, 1, 198, "MINRH", "Minimum Relative Humidity", "%"},
{ 0, 0, 7, 1, 1, 199, "PEVAP", "Potential Evaporation", "kg/m^2"},
{ 0, 0, 7, 1, 1, 200, "PEVPR", "Potential Evaporation Rate", "W/m^2"},
{ 0, 0, 7, 1, 1, 201, "SNOWC", "Snow Cover", "%"},
{ 0, 0, 7, 1, 1, 202, "FRAIN", "Rain Fraction of Total Liquid Water", "non-dim"},
{ 0, 0, 7, 1, 1, 203, "RIME", "Rime Factor", "non-dim"},
{ 0, 0, 7, 1, 1, 204, "TCOLR", "Total Column Integrated Rain", "kg/m^2"},
{ 0, 0, 7, 1, 1, 205, "TCOLS", "Total Column Integrated Snow", "kg/m^2"},
{ 0, 0, 7, 1, 1, 206, "TIPD", "Total Icing Potential Diagnostic", "non-dim"},
{ 0, 0, 7, 1, 1, 207, "NCIP", "Number concentration for ice particles", "non-dim"},
{ 0, 0, 7, 1, 1, 208, "SNOT", "Snow temperature", "K"},
